ModulationOrder,SNR,PilotLength,PilotSpacing,SymbolRate,PhaseNoise,BER,CBER
4,25,2,1024,100000000,20,0.196792291,0.051204759
4,25,2,1024,100000000,25,0.399518694,0.192019093
4,25,2,1024,100000000,30,0.531733299,0.390081912
4,25,2,1024,300000000,0,0,0
4,25,2,1024,300000000,5,0,0
4,25,2,1024,300000000,10,0.005754743,0
4,25,2,1024,300000000,15,0.043158084,5.48E-05
4,25,2,1024,300000000,20,0.144780373,0.00714485
4,25,2,1024,300000000,25,0.323416574,0.077806122
4,25,2,1024,300000000,30,0.549052336,0.274678133
4,25,2,1024,1000000000,0,0,0
4,25,2,1024,1000000000,5,0,0
4,25,2,1024,1000000000,10,0.009347098,0
4,25,2,1024,1000000000,15,0.0121024,0
4,25,2,1024,1000000000,20,0.15728137,0.00034379
4,25,2,1024,1000000000,25,0.312415298,0.012431242
4,25,2,1024,1000000000,30,0.495979153,0.067940848
4,25,2,1024,10000000000,0,0,0
4,25,2,1024,10000000000,5,0,0
4,25,2,1024,10000000000,10,0,0
4,25,2,1024,10000000000,15,0,0
4,25,2,1024,10000000000,20,0.032809511,0
4,25,2,1024,10000000000,25,0.281494141,0
4,25,2,1024,10000000000,30,0.136768575,0
4,25,2,1024,30000000000,0,0,0
4,25,2,1024,30000000000,5,0,0
4,25,2,1024,30000000000,10,0,0
4,25,2,1024,30000000000,15,0,0
4,25,2,1024,30000000000,20,0,0
4,25,2,1024,30000000000,25,0.035664461,0
4,25,2,1024,30000000000,30,0.308225048,0
4,25,8,16,1000000,0,0,0
4,25,8,16,1000000,5,1.50E-05,0
4,25,8,16,1000000,10,0.004905,0.000345
4,25,8,16,1000000,15,0.072675,0.02232
4,25,8,16,1000000,20,0.21354,0.13162
4,25,8,16,1000000,25,0.389625,0.31099
4,25,8,16,1000000,30,0.49508,0.46477
4,25,8,16,10000000,0,0,0
4,25,8,16,10000000,5,5.00E-06,0
4,25,8,16,10000000,10,0.006235,0
4,25,8,16,10000000,15,0.077855,0
4,25,8,16,10000000,20,0.221055,0.00367
4,25,8,16,10000000,25,0.393065,0.06
4,25,8,16,10000000,30,0.50294,0.22079
4,25,8,16,30000000,0,0,0
4,25,8,16,30000000,5,0,0
4,25,8,16,30000000,10,0.0043,0
4,25,8,16,30000000,15,0.071135,0
4,25,8,16,30000000,20,0.223455,5.00E-06
4,25,8,16,30000000,25,0.406035,0.00558
4,25,8,16,30000000,30,0.48269,0.07643
4,25,8,16,100000000,0,0,0
4,25,8,16,100000000,5,0,0
4,25,8,16,100000000,10,0.007305,0
4,25,8,16,100000000,15,0.0548,0
4,25,8,16,100000000,20,0.233815,0
4,25,8,16,100000000,25,0.38766,0
4,25,8,16,100000000,30,0.491915,0.00062
4,25,8,16,300000000,0,0,0
4,25,8,16,300000000,5,0,0
4,25,8,16,300000000,10,0.00231,0
4,25,8,16,300000000,15,0.062275,0
4,25,8,16,300000000,20,0.17646,0
4,25,8,16,300000000,25,0.379845,0
4,25,8,16,300000000,30,0.53091,0
4,25,8,16,1000000000,0,0,0
4,25,8,16,1000000000,5,0,0
4,25,8,16,1000000000,10,0.005435,0
4,25,8,16,1000000000,15,0.083795,0
4,25,8,16,1000000000,20,0.2294,0
4,25,8,16,1000000000,25,0.31126,0
4,25,8,16,1000000000,30,0.457155,0
4,25,8,16,10000000000,0,0,0
4,25,8,16,10000000000,5,0,0
4,25,8,16,10000000000,10,0,0
4,25,8,16,10000000000,15,0,0
4,25,8,16,10000000000,20,0.020515,0
4,25,8,16,10000000000,25,0.101085,0
4,25,8,16,10000000000,30,0.55848,0
4,25,8,16,30000000000,0,0,0
4,25,8,16,30000000000,5,0,0
4,25,8,16,30000000000,10,0,0
4,25,8,16,30000000000,15,0,0
4,25,8,16,30000000000,20,0,0
4,25,8,16,30000000000,25,0.028445,0
4,25,8,16,30000000000,30,0.084705,0
4,25,8,64,1000000,0,0,0
4,25,8,64,1000000,5,0,2.50E-05
4,25,8,64,1000000,10,0.005518234,0.008862164
4,25,8,64,1000000,15,0.069662708,0.079589531
4,25,8,64,1000000,20,0.212546985,0.22231386
4,25,8,64,1000000,25,0.391679663,0.40859425
4,25,8,64,1000000,30,0.49259237,0.493037228
4,25,8,64,10000000,0,0,0
4,25,8,64,10000000,5,5.00E-06,0
4,25,8,64,10000000,10,0.006238004,5.00E-06
4,25,8,64,10000000,15,0.070522433,0.001164627
4,25,8,64,10000000,20,0.210912508,0.041966571
4,25,8,64,10000000,25,0.389745282,0.173244562
4,25,8,64,10000000,30,0.493742003,0.353092011
4,25,8,64,30000000,0,0,0
4,25,8,64,30000000,5,0,0
4,25,8,64,30000000,10,0.005733165,0
4,25,8,64,30000000,15,0.078354926,0
4,25,8,64,30000000,20,0.191213812,0.004838452
4,25,8,64,30000000,25,0.3846869,0.061490323
4,25,8,64,30000000,30,0.496601088,0.209083093
4,25,8,64,100000000,0,0,0
4,25,8,64,100000000,5,0,0
4,25,8,64,100000000,10,0.002434221,0
4,25,8,64,100000000,15,0.060465651,0
4,25,8,64,100000000,20,0.245456454,3.00E-05
4,25,8,64,100000000,25,0.347128919,0.003613844
4,25,8,64,100000000,30,0.469644714,0.065653991
4,25,8,64,300000000,0,0,0
4,25,8,64,300000000,5,0,0
4,25,8,64,300000000,10,1.00E-05,0
4,25,8,64,300000000,15,0.048459493,0
4,25,8,64,300000000,20,0.187744922,0
4,25,8,64,300000000,25,0.396228207,0
4,25,8,64,300000000,30,0.506228007,0.000429862
4,25,8,64,1000000000,0,0,0
4,25,8,64,1000000000,5,0,0
4,25,8,64,1000000000,10,0,0
4,25,8,64,1000000000,15,0.039197457,0
4,25,8,64,1000000000,20,0.148082614,0
4,25,8,64,1000000000,25,0.530355286,0
4,25,8,64,1000000000,30,0.459203055,0
4,25,8,64,10000000000,0,0,0
4,25,8,64,10000000000,5,0,0
4,25,8,64,10000000000,10,0,0
4,25,8,64,10000000000,15,0,0
4,25,8,64,10000000000,20,0.017044546,0
4,25,8,64,10000000000,25,0.113078815,0
4,25,8,64,10000000000,30,0.157394634,0
4,25,8,64,30000000000,0,0,0
4,25,8,64,30000000000,5,0,0
4,25,8,64,30000000000,10,0,0
4,25,8,64,30000000000,15,0,0
4,25,8,64,30000000000,20,0,0
4,25,8,64,30000000000,25,0.072976647,0
4,25,8,64,30000000000,30,0.167556382,0
4,25,8,128,1000000,0,0,0
4,25,8,128,1000000,5,5.00E-06,0.000144861
4,25,8,128,1000000,10,0.004580603,0.013621923
4,25,8,128,1000000,15,0.074628357,0.10253157
4,25,8,128,1000000,20,0.211521939,0.254170996
4,25,8,128,1000000,25,0.389386189,0.435282129
4,25,8,128,1000000,30,0.496048793,0.495144661
4,25,8,128,10000000,0,0,0
4,25,8,128,10000000,5,0,0
4,25,8,128,10000000,10,0.005769461,2.00E-05
4,25,8,128,10000000,15,0.063089434,0.009246124
4,25,8,128,10000000,20,0.213544997,0.081776495
4,25,8,128,10000000,25,0.39868726,0.240349265
4,25,8,128,10000000,30,0.498026894,0.415026574
4,25,8,128,30000000,0,0,0
4,25,8,128,30000000,5,0,0
4,25,8,128,30000000,10,0.00536485,0
4,25,8,128,30000000,15,0.072575328,0.000349664
4,25,8,128,30000000,20,0.220278533,0.01720848
4,25,8,128,30000000,25,0.391054588,0.11461497
4,25,8,128,30000000,30,0.511379076,0.290601023
4,25,8,128,100000000,0,0,0
4,25,8,128,100000000,5,0,0
4,25,8,128,100000000,10,0.006288963,0
4,25,8,128,100000000,15,0.054737452,0
4,25,8,128,100000000,20,0.185711717,0.000454564
4,25,8,128,100000000,25,0.408357976,0.023787164
4,25,8,128,100000000,30,0.482681626,0.133272059
4,25,8,128,300000000,0,0,0
4,25,8,128,300000000,5,0,0
4,25,8,128,300000000,10,0.003146979,0
4,25,8,128,300000000,15,0.053318814,0
4,25,8,128,300000000,20,0.205203005,0
4,25,8,128,300000000,25,0.317819893,0.00012488
4,25,8,128,300000000,30,0.495684143,0.023287644
4,25,8,128,1000000000,0,0,0
4,25,8,128,1000000000,5,0,0
4,25,8,128,1000000000,10,1.50E-05,0
4,25,8,128,1000000000,15,0.049992008,0
4,25,8,128,1000000000,20,0.092805906,0
4,25,8,128,1000000000,25,0.439483096,0
4,25,8,128,1000000000,30,0.515040561,0
4,25,8,128,10000000000,0,0,0
4,25,8,128,10000000000,5,0,0
4,25,8,128,10000000000,10,0,0
4,25,8,128,10000000000,15,0,0
4,25,8,128,10000000000,20,0.024106857,0
4,25,8,128,10000000000,25,0.244620165,0
4,25,8,128,10000000000,30,0.255684543,0
4,25,8,128,30000000000,0,0,0
4,25,8,128,30000000000,5,0,0
4,25,8,128,30000000000,10,0,0
4,25,8,128,30000000000,15,0,0
4,25,8,128,30000000000,20,0,0
4,25,8,128,30000000000,25,0.003681466,0
4,25,8,128,30000000000,30,0.172524377,0
4,25,8,256,1000000,0,0,0
4,25,8,256,1000000,5,2.00E-05,0.000159847
4,25,8,256,1000000,10,0.004625559,0.014321252
4,25,8,256,1000000,15,0.073869086,0.114245324
4,25,8,256,1000000,20,0.214169397,0.275685342
4,25,8,256,1000000,25,0.392623082,0.446091752
4,25,8,256,1000000,30,0.497297594,0.496168678
4,25,8,256,10000000,0,0,0
4,25,8,256,10000000,5,0,0
4,25,8,256,10000000,10,0.004435742,0.000359655
4,25,8,256,10000000,15,0.08301031,0.028182944
4,25,8,256,10000000,20,0.213215313,0.130619605
4,25,8,256,10000000,25,0.39880215,0.311500959
4,25,8,256,10000000,30,0.501683384,0.451671395
4,25,8,256,30000000,0,0,0
4,25,8,256,30000000,5,0.000144861,0
4,25,8,256,30000000,10,0.005175032,0
4,25,8,256,30000000,15,0.067575128,0.003726423
4,25,8,256,30000000,20,0.242716992,0.04869825
4,25,8,256,30000000,25,0.394486293,0.18725024
4,25,8,256,30000000,30,0.485638787,0.37231258
4,25,8,256,100000000,0,0,0
4,25,8,256,100000000,5,0,0
4,25,8,256,100000000,10,0.000284727,0
4,25,8,256,100000000,15,0.090363251,1.50E-05
4,25,8,256,100000000,20,0.231407848,0.006713555
4,25,8,256,100000000,25,0.383941416,0.062869645
4,25,8,256,100000000,30,0.514001559,0.203564578
4,25,8,256,300000000,0,0,0
4,25,8,256,300000000,5,0,0
4,25,8,256,300000000,10,0.001133911,0
4,25,8,256,300000000,15,0.074108855,0
4,25,8,256,300000000,20,0.193204524,0.000264746
4,25,8,256,300000000,25,0.334493886,0.006738531
4,25,8,256,300000000,30,0.500734295,0.069433344
4,25,8,256,1000000000,0,0,0
4,25,8,256,1000000000,5,0,0
4,25,8,256,1000000000,10,0,0
4,25,8,256,1000000000,15,0.088090433,0
4,25,8,256,1000000000,20,0.317824888,0
4,25,8,256,1000000000,25,0.353840313,0
4,25,8,256,1000000000,30,0.456147099,0.001648418
4,25,8,256,10000000000,0,0,0
4,25,8,256,10000000000,5,0,0
4,25,8,256,10000000000,10,0,0
4,25,8,256,10000000000,15,0,0
4,25,8,256,10000000000,20,0.000129875,0
4,25,8,256,10000000000,25,0.129695492,0
4,25,8,256,10000000000,30,0.132003277,0
4,25,8,256,30000000000,0,0,0
4,25,8,256,30000000000,5,0,0
4,25,8,256,30000000000,10,0,0
4,25,8,256,30000000000,15,0,0
4,25,8,256,30000000000,20,0,0
4,25,8,256,30000000000,25,0.001043998,0
4,25,8,256,30000000000,30,0.148966992,0
4,25,8,512,1000000,0,0,0
4,25,8,512,1000000,5,0,0.000154456
4,25,8,512,1000000,10,0.005116988,0.017842195
4,25,8,512,1000000,15,0.074861488,0.117586097
4,25,8,512,1000000,20,0.214395328,0.263457629
4,25,8,512,1000000,25,0.391337492,0.459632095
4,25,8,512,1000000,30,0.495007573,0.497708068
4,25,8,512,10000000,0,0,0
4,25,8,512,10000000,5,0,0
4,25,8,512,10000000,10,0.004768216,0.004803093
4,25,8,512,10000000,15,0.076301419,0.07100008
4,25,8,512,10000000,20,0.208814971,0.199936224
4,25,8,512,10000000,25,0.404012875,0.396484375
4,25,8,512,10000000,30,0.498355788,0.479387556
4,25,8,512,30000000,0,0,0
4,25,8,512,30000000,5,0,0
4,25,8,512,30000000,10,0.003343232,1.49E-05
4,25,8,512,30000000,15,0.058723294,0.015206473
4,25,8,512,30000000,20,0.213443678,0.110426299
4,25,8,512,30000000,25,0.366913465,0.250712492
4,25,8,512,30000000,30,0.482656051,0.443483937
4,25,8,512,100000000,0,0,0
4,25,8,512,100000000,5,0,0
4,25,8,512,100000000,10,0.001041335,0
4,25,8,512,100000000,15,0.046177455,0.000393614
4,25,8,512,100000000,20,0.239123286,0.024957151
4,25,8,512,100000000,25,0.406090561,0.123829121
4,25,8,512,100000000,30,0.505032286,0.290646923
4,25,8,512,300000000,0,0,0
4,25,8,512,300000000,5,0,0
4,25,8,512,300000000,10,4.98E-06,0
4,25,8,512,300000000,15,0.045689174,0
4,25,8,512,300000000,20,0.208381497,0.001091159
4,25,8,512,300000000,25,0.453613281,0.036546357
4,25,8,512,300000000,30,0.519182478,0.152308873
4,25,8,512,1000000000,0,0,0
4,25,8,512,1000000000,5,0,0
4,25,8,512,1000000000,10,0,0
4,25,8,512,1000000000,15,0.227628747,0
4,25,8,512,1000000000,20,0.062091438,0
4,25,8,512,1000000000,25,0.455700933,0.001026387
4,25,8,512,1000000000,30,0.441665338,0.021319954
4,25,8,512,10000000000,0,0,0
4,25,8,512,10000000000,5,0,0
4,25,8,512,10000000000,10,0,0
4,25,8,512,10000000000,15,0,0
4,25,8,512,10000000000,20,0.022341358,0
4,25,8,512,10000000000,25,0.039774992,0
4,25,8,512,10000000000,30,0.292101802,0
4,25,8,512,30000000000,0,0,0
4,25,8,512,30000000000,5,0,0
4,25,8,512,30000000000,10,0,0
4,25,8,512,30000000000,15,0,0
4,25,8,512,30000000000,20,0,0
4,25,8,512,30000000000,25,1.49E-05,0
4,25,8,512,30000000000,30,0.199961137,0
4,25,8,1024,1000000,0,0,0
4,25,8,1024,1000000,5,0,4.98E-05
4,25,8,1024,1000000,10,0.005575375,0.020308514
4,25,8,1024,1000000,15,0.070277623,0.105603276
4,25,8,1024,1000000,20,0.212746134,0.27507673
4,25,8,1024,1000000,25,0.392413704,0.450349769
4,25,8,1024,1000000,30,0.491220902,0.499003508
4,25,8,1024,10000000,0,0,0
4,25,8,1024,10000000,5,0,9.96E-06
4,25,8,1024,10000000,10,0.003577408,0.010811942
4,25,8,1024,10000000,15,0.07162787,0.097182916
4,25,8,1024,10000000,20,0.215994699,0.251405054
4,25,8,1024,10000000,25,0.397147042,0.417256258
4,25,8,1024,10000000,30,0.498794244,0.489815848
4,25,8,1024,30000000,0,0,0
4,25,8,1024,30000000,5,0,0
4,25,8,1024,30000000,10,0.005440848,0.001101124
4,25,8,1024,30000000,15,0.081792092,0.044443559
4,25,8,1024,30000000,20,0.189507932,0.157764668
4,25,8,1024,30000000,25,0.377082669,0.356754225
4,25,8,1024,30000000,30,0.50945173,0.48305963
4,25,8,1024,100000000,0,0,0
4,25,8,1024,100000000,5,0,0
4,25,8,1024,100000000,10,0.002486248,0
4,25,8,1024,100000000,15,0.081253986,0.006546955
4,25,8,1024,100000000,20,0.172273597,0.060502033
4,25,8,1024,100000000,25,0.402408522,0.21549147
4,25,8,1024,100000000,30,0.49249143,0.390012157
4,25,8,1024,300000000,0,0,0
4,25,8,1024,300000000,5,0,0
4,25,8,1024,300000000,10,0.001285475,0
4,25,8,1024,300000000,15,0.062435228,0.000358737
4,25,8,1024,300000000,20,0.376833546,0.01530114
4,25,8,1024,300000000,25,0.35846321,0.096869021
4,25,8,1024,300000000,30,0.502685547,0.246716558
4,25,8,1024,1000000000,0,0,0
4,25,8,1024,1000000000,5,0,0
4,25,8,1024,1000000000,10,0,0
4,25,8,1024,1000000000,15,0.062808913,0
4,25,8,1024,1000000000,20,0.172926299,1.99E-05
4,25,8,1024,1000000000,25,0.577836017,0.01665637
4,25,8,1024,1000000000,30,0.388572226,0.093670281
4,25,8,1024,10000000000,0,0,0
4,25,8,1024,10000000000,5,0,0
4,25,8,1024,10000000000,10,0,0
4,25,8,1024,10000000000,15,0,0
4,25,8,1024,10000000000,20,0.049241669,0
4,25,8,1024,10000000000,25,0.038643973,0
4,25,8,1024,10000000000,30,0.232137875,0
4,25,8,1024,30000000000,0,0,0
4,25,8,1024,30000000000,5,0,0
4,25,8,1024,30000000000,10,0,0
4,25,8,1024,30000000000,15,0,0
4,25,8,1024,30000000000,20,0,0
4,25,8,1024,30000000000,25,0.022994061,0
4,25,8,1024,30000000000,30,0.140465561,0
4,25,16,16,1000000,0,0,0
4,25,16,16,1000000,5,1.00E-05,0
4,25,16,16,1000000,10,0.004865,0.00083
4,25,16,16,1000000,15,0.070255,0.035385
4,25,16,16,1000000,20,0.210875,0.15753
4,25,16,16,1000000,25,0.3955,0.343285
4,25,16,16,1000000,30,0.49703,0.478955
4,25,16,16,10000000,0,0,0
4,25,16,16,10000000,5,0,0
4,25,16,16,10000000,10,0.00428,0
4,25,16,16,10000000,15,0.072555,0
4,25,16,16,10000000,20,0.2195,0.008275
4,25,16,16,10000000,25,0.391005,0.09144
4,25,16,16,10000000,30,0.4955,0.25886
4,25,16,16,30000000,0,0,0
4,25,16,16,30000000,5,0,0
4,25,16,16,30000000,10,0.003945,0
4,25,16,16,30000000,15,0.071105,0
4,25,16,16,30000000,20,0.225915,9.50E-05
4,25,16,16,30000000,25,0.398585,0.01538
4,25,16,16,30000000,30,0.497395,0.114705
4,25,16,16,100000000,0,0,0
4,25,16,16,100000000,5,0,0
4,25,16,16,100000000,10,0.0059,0
4,25,16,16,100000000,15,0.082865,0
4,25,16,16,100000000,20,0.19122,0
4,25,16,16,100000000,25,0.385955,0
4,25,16,16,100000000,30,0.47676,0.006785
4,25,16,16,300000000,0,0,0
4,25,16,16,300000000,5,0,0
4,25,16,16,300000000,10,0.010525,0
4,25,16,16,300000000,15,0.090505,0
4,25,16,16,300000000,20,0.19719,0
4,25,16,16,300000000,25,0.41856,0
4,25,16,16,300000000,30,0.499275,0
4,25,16,16,1000000000,0,0,0
4,25,16,16,1000000000,5,0,0
4,25,16,16,1000000000,10,5.00E-06,0
4,25,16,16,1000000000,15,0.08202,0
4,25,16,16,1000000000,20,0.17625,0
4,25,16,16,1000000000,25,0.46253,0
4,25,16,16,1000000000,30,0.513015,0
4,25,16,16,10000000000,0,0,0
4,25,16,16,10000000000,5,0,0
4,25,16,16,10000000000,10,0,0
4,25,16,16,10000000000,15,3.00E-05,0
4,25,16,16,10000000000,20,0.0156,0
4,25,16,16,10000000000,25,0.20723,0
4,25,16,16,10000000000,30,0.25939,0
4,25,16,16,30000000000,0,0,0
4,25,16,16,30000000000,5,0,0
4,25,16,16,30000000000,10,0,0
4,25,16,16,30000000000,15,0,0
4,25,16,16,30000000000,20,0.00012,0
4,25,16,16,30000000000,25,0.03966,0
4,25,16,16,30000000000,30,0.17896,0
4,25,16,64,1000000,0,0,0
4,25,16,64,1000000,5,0,7.00E-05
4,25,16,64,1000000,10,0.004233645,0.007917466
4,25,16,64,1000000,15,0.077510197,0.089591331
4,25,16,64,1000000,20,0.211387356,0.23153091
4,25,16,64,1000000,25,0.392779311,0.416306782
4,25,16,64,1000000,30,0.49640615,0.490707973
4,25,16,64,10000000,0,0,0
4,25,16,64,10000000,5,0,0
4,25,16,64,10000000,10,0.004783469,0
4,25,16,64,10000000,15,0.073366523,0.001519514
4,25,16,64,10000000,20,0.219229846,0.047604766
4,25,16,64,10000000,25,0.390050184,0.178662828
4,25,16,64,10000000,30,0.49143774,0.376274592
4,25,16,64,30000000,0,0,0
4,25,16,64,30000000,5,0,0
4,25,16,64,30000000,10,0.009566939,0
4,25,16,64,30000000,15,0.071602087,2.00E-05
4,25,16,64,30000000,20,0.228651831,0.00546825
4,25,16,64,30000000,25,0.369566739,0.070712372
4,25,16,64,30000000,30,0.487104127,0.230836132
4,25,16,64,100000000,0,0,0
4,25,16,64,100000000,5,5.00E-05,0
4,25,16,64,100000000,10,0.006997761,0
4,25,16,64,100000000,15,0.079309621,0
4,25,16,64,100000000,20,0.208483285,0
4,25,16,64,100000000,25,0.437724928,0.006277991
4,25,16,64,100000000,30,0.475077975,0.074931022
4,25,16,64,300000000,0,0,0
4,25,16,64,300000000,5,0,0
4,25,16,64,300000000,10,0.000149952,0
4,25,16,64,300000000,15,0.05506238,0
4,25,16,64,300000000,20,0.275201935,0
4,25,16,64,300000000,25,0.374490163,0
4,25,16,64,300000000,30,0.424389195,0.001824416
4,25,16,64,1000000000,0,0,0
4,25,16,64,1000000000,5,0,0
4,25,16,64,1000000000,10,0,0
4,25,16,64,1000000000,15,0.057731526,0
4,25,16,64,1000000000,20,0.198606446,0
4,25,16,64,1000000000,25,0.34668906,0
4,25,16,64,1000000000,30,0.532674544,0
4,25,16,64,10000000000,0,0,0
4,25,16,64,10000000000,5,0,0
4,25,16,64,10000000000,10,0,0
4,25,16,64,10000000000,15,0,0
4,25,16,64,10000000000,20,0.002709133,0
4,25,16,64,10000000000,25,0.180382278,0
4,25,16,64,10000000000,30,0.385511636,0
4,25,16,64,30000000000,0,0,0
4,25,16,64,30000000000,5,0,0
4,25,16,64,30000000000,10,0,0
4,25,16,64,30000000000,15,0,0
4,25,16,64,30000000000,20,0,0
4,25,16,64,30000000000,25,0,0
4,25,16,64,30000000000,30,0.071202215,0
4,25,16,128,1000000,0,0,0
4,25,16,128,1000000,5,0,9.49E-05
4,25,16,128,1000000,10,0.004495684,0.013217311
4,25,16,128,1000000,15,0.071261589,0.097341552
4,25,16,128,1000000,20,0.211007433,0.250259751
4,25,16,128,1000000,25,0.390480139,0.433458879
4,25,16,128,1000000,30,0.496128716,0.495749081
4,25,16,128,10000000,0,0,0
4,25,16,128,10000000,5,0,0
4,25,16,128,10000000,10,0.005409807,6.49E-05
4,25,16,128,10000000,15,0.08753097,0.010315098
4,25,16,128,10000000,20,0.216167479,0.086282169
4,25,16,128,10000000,25,0.401464594,0.248001918
4,25,16,128,10000000,30,0.492716992,0.428133991
4,25,16,128,30000000,0,0,0
4,25,16,128,30000000,5,0,0
4,25,16,128,30000000,10,0.00658368,0
4,25,16,128,30000000,15,0.070752078,0.000104899
4,25,16,128,30000000,20,0.228680467,0.021659207
4,25,16,128,30000000,25,0.40832301,0.122672235
4,25,16,128,30000000,30,0.49620864,0.295376439
4,25,16,128,100000000,0,0,0
4,25,16,128,100000000,5,0,0
4,25,16,128,100000000,10,0.002287804,0
4,25,16,128,100000000,15,0.068684063,0
4,25,16,128,100000000,20,0.18714534,0.000234775
4,25,16,128,100000000,25,0.40588535,0.032378916
4,25,16,128,100000000,30,0.511893582,0.1428129
4,25,16,128,300000000,0,0,0
4,25,16,128,300000000,5,0,0
4,25,16,128,300000000,10,0.003831322,0
4,25,16,128,300000000,15,0.06188559,0
4,25,16,128,300000000,20,0.162194293,0
4,25,16,128,300000000,25,0.355363851,0.000789242
4,25,16,128,300000000,30,0.51123921,0.019606178
4,25,16,128,1000000000,0,0,0
4,25,16,128,1000000000,5,0,0
4,25,16,128,1000000000,10,0.089404172,0
4,25,16,128,1000000000,15,0.020570253,0
4,25,16,128,1000000000,20,0.168198529,0
4,25,16,128,1000000000,25,0.410975464,0
4,25,16,128,1000000000,30,0.479504676,0
4,25,16,128,10000000000,0,0,0
4,25,16,128,10000000000,5,0,0
4,25,16,128,10000000000,10,0,0
4,25,16,128,10000000000,15,1.50E-05,0
4,25,16,128,10000000000,20,0.040960678,0
4,25,16,128,10000000000,25,0.087650855,0
4,25,16,128,10000000000,30,0.271039802,0
4,25,16,128,30000000000,0,0,0
4,25,16,128,30000000000,5,0,0
4,25,16,128,30000000000,10,0,0
4,25,16,128,30000000000,15,0,0
4,25,16,128,30000000000,20,0,0
4,25,16,128,30000000000,25,0,0
4,25,16,128,30000000000,30,0.309692695,0
4,25,16,256,1000000,0,0,0
4,25,16,256,1000000,5,1.50E-05,0.000119885
4,25,16,256,1000000,10,0.005085118,0.014775815
4,25,16,256,1000000,15,0.076136909,0.108765585
4,25,16,256,1000000,20,0.211457001,0.256044198
4,25,16,256,1000000,25,0.397203684,0.44713575
4,25,16,256,1000000,30,0.495539282,0.499255715
4,25,16,256,10000000,0,0,0
4,25,16,256,10000000,5,0,0
4,25,16,256,10000000,10,0.005344869,0.001393662
4,25,16,256,10000000,15,0.077360734,0.02758352
4,25,16,256,10000000,20,0.215737892,0.138457081
4,25,16,256,10000000,25,0.39599984,0.321751119
4,25,16,256,10000000,30,0.504011149,0.454488691
4,25,16,256,30000000,0,0,0
4,25,16,256,30000000,5,0,0
4,25,16,256,30000000,10,0.005060142,0
4,25,16,256,30000000,15,0.08959399,0.00378137
4,25,16,256,30000000,20,0.224659327,0.048393542
4,25,16,256,30000000,25,0.371403453,0.191371284
4,25,16,256,30000000,30,0.489335238,0.378636509
4,25,16,256,100000000,0,0,0
4,25,16,256,100000000,5,0,0
4,25,16,256,100000000,10,0.014056506,0
4,25,16,256,100000000,15,0.060571851,2.00E-05
4,25,16,256,100000000,20,0.190032569,0.007772538
4,25,16,256,100000000,25,0.412349145,0.062599904
4,25,16,256,100000000,30,0.504101063,0.215443175
4,25,16,256,300000000,0,0,0
4,25,16,256,300000000,5,0,0
4,25,16,256,300000000,10,0.00023977,0
4,25,16,256,300000000,15,0.058828525,0
4,25,16,256,300000000,20,0.217311381,2.50E-05
4,25,16,256,300000000,25,0.339379196,0.010015385
4,25,16,256,300000000,30,0.493721028,0.076381674
4,25,16,256,1000000000,0,0,0
4,25,16,256,1000000000,5,0,0
4,25,16,256,1000000000,10,0,0
4,25,16,256,1000000000,15,0.037948569,0
4,25,16,256,1000000000,20,0.279072091,0
4,25,16,256,1000000000,25,0.201196851,0
4,25,16,256,1000000000,30,0.420930906,0.00268742
4,25,16,256,10000000000,0,0,0
4,25,16,256,10000000000,5,0,0
4,25,16,256,10000000000,10,0,0
4,25,16,256,10000000000,15,0,0
4,25,16,256,10000000000,20,0,0
4,25,16,256,10000000000,25,0.099319653,0
4,25,16,256,10000000000,30,0.482561741,0
4,25,16,256,30000000000,0,0,0
4,25,16,256,30000000000,5,0,0
4,25,16,256,30000000000,10,0,0
4,25,16,256,30000000000,15,0,0
4,25,16,256,30000000000,20,0,0
4,25,16,256,30000000000,25,0.229359815,0
4,25,16,256,30000000000,30,0.042184503,0
4,25,16,512,1000000,0,0,0
4,25,16,512,1000000,5,0,0.000134526
4,25,16,512,1000000,10,0.005341199,0.016870615
4,25,16,512,1000000,15,0.075758331,0.117870097
4,25,16,512,1000000,20,0.213767538,0.265425702
4,25,16,512,1000000,25,0.388173629,0.452038823
4,25,16,512,1000000,30,0.498061822,0.49708526
4,25,16,512,10000000,0,0,0
4,25,16,512,10000000,5,9.96E-06,0
4,25,16,512,10000000,10,0.008529974,0.004374601
4,25,16,512,10000000,15,0.068334463,0.070123166
4,25,16,512,10000000,20,0.206503109,0.186060069
4,25,16,512,10000000,25,0.397799745,0.390156649
4,25,16,512,10000000,30,0.491898517,0.47138074
4,25,16,512,30000000,0,0,0
4,25,16,512,30000000,5,0,0
4,25,16,512,30000000,10,0.009053133,0.000617825
4,25,16,512,30000000,15,0.061996771,0.017921915
4,25,16,512,30000000,20,0.223553093,0.105329241
4,25,16,512,30000000,25,0.377077687,0.27013911
4,25,16,512,30000000,30,0.483692403,0.43290617
4,25,16,512,100000000,0,0,0
4,25,16,512,100000000,5,0,0
4,25,16,512,100000000,10,0.00787229,0
4,25,16,512,100000000,15,0.065947864,0.00026407
4,25,16,512,100000000,20,0.219293088,0.025594906
4,25,16,512,100000000,25,0.405512596,0.141526826
4,25,16,512,100000000,30,0.484305246,0.301414023
4,25,16,512,300000000,0,0,0
4,25,16,512,300000000,5,0,0
4,25,16,512,300000000,10,0.017164581,0
